Molecule ChEMBL ID,Smiles,Standard Value,pIC50
CHEMBL3890485,CC(C)(O)CCNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1COC1,11.2,7.95
CHEMBL4113091,CC(C)(O)[C@H](F)CNC(=O)c1cnc(N2CCc3cc(C#N)cnc32)cc1NC1CC1,10.9,7.96
CHEMBL4107151,CS(=O)(=O)c1ccc(N2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)c(Cl)c1,11,7.96
CHEMBL3601186,Cc1cc(Nc2ncc(-c3nc(-c4ccccc4)cs3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,11,7.96
CHEMBL4094792,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H]1CCC[C@@H](O)C1,11,7.96
CHEMBL3621219,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,11,7.96
CHEMBL4112758,O=c1[nH]c(N2CCCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,11,7.96
CHEMBL4112018,O=c1[nH]c(N2CCN(c3ccc4c(c3)OCO4)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,11,7.96
CHEMBL3960922,CC(C)CC(O)[C@H](C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,10.9,7.96
CHEMBL4079743,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H](CO)Cc1ccccc1,11,7.96
CHEMBL3621219,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,11,7.96
CHEMBL3601074,OC[C@H]1C[C@@H](Nc2nc(Nc3cccnc3)ncc2-c2nc3cnccc3s2)[C@H](O)[C@@H]1O,11,7.96
CHEMBL4107379,O=c1[nH]c(N2CCN(c3ccc(C(F)(F)F)cn3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,11,7.96
CHEMBL3972673,O=C(Nc1cc2cccnc2cc1O[C@H]1CC[C@H](O)CC1)c1csc2cncnc12,11,7.96
CHEMBL3893544,CC(C)Nc1cc(-n2ncc3cc(C#N)c(N)nc32)ncc1C(=O)NC1C=CCC1,11.1,7.96
CHEMBL5082615,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cccc(C(=O)N4CCCC4)c3)ncc2-c2cccc(F)c2)[C@H]2C=C[C@@H]1C2,11,7.96
CHEMBL5207748,CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(-c5nnc[nH]5)ccc4n3)cn2)CC1,11,7.96
CHEMBL5189048,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cccc(C(=O)N4CCCC4)c3)nc3[nH]ccc23)[C@H]2C=C[C@@H]1C2,11,7.96
CHEMBL3973484,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1cnn(C2COC2)c1,10.6,7.97
CHEMBL4115086,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NCC(C)(C)N1CCOCC1,10.7,7.97
CHEMBL4114135,CC1COCCN1CCNc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,10.8,7.97
CHEMBL3967229,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1cnn(CC(C)(C)O)c1,10.7,7.97
CHEMBL4111056,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1N[C@@H]1CCOC1,10.6,7.97
CHEMBL4112547,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(O)(C1CC1)C1CC1,10.7,7.97
CHEMBL3933400,CC(F)[C@H](C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,10.6,7.97
CHEMBL4777489,CC(C)(O)c1cc2nn(C3CNC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,10.6,7.97
CHEMBL4108507,CCNc1cc(-n2ncc3cnc(N)nc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,10.7,7.97
CHEMBL3986395,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCC(F)(F)C(C)(C)O,10.5,7.98
CHEMBL4113687,CC(C)Nc1cc(-n2ccc3cc(CNC(=O)C4CCOC4)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,10.5,7.98
CHEMBL3951794,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(Cl)cnc32)cc1N[C@@H]1C[C@H]1CO,10.5,7.98
CHEMBL3933351,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@H](F)C(C)(C)O,10.4,7.98
CHEMBL4111375,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(F)cnc32)cc1NC1COC1,10.3,7.99
CHEMBL3980058,COC(=O)CCNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC(C)C,10.3,7.99
CHEMBL3891037,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1N[C@H]1CCN(c2ncc(F)cn2)C1,10.3,7.99
CHEMBL4113532,CC(C)(C)OC(=O)N1CC(Nc2cc(-n3ccc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)C1,10.3,7.99
CHEMBL4106687,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1ccc(-n2ccnc2)cc1,10.1,8
CHEMBL4075758,CNC(=O)c1cnc(Nc2ccc3c(c2)CC(=O)N3C)cc1N[C@@H](c1ccccc1)[C@H](O)CO,10,8
CHEMBL3634381,Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C(F)F)n1,10,8
CHEMBL4079743,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H](CO)Cc1ccccc1,10,8
CHEMBL3958341,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC1CCN(C(=O)C2CN(S(C)(=O)=O)C2)CC1,10,8
CHEMBL4112861,COc1cccc(N2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)n1,10,8
CHEMBL3904732,COc1cc2nc(NCCO)ccc2cc1NC(=O)c1csc2cncnc12,10,8
CHEMBL4108625,CC(C)Nc1cc(-n2ncc3cc(C#N)c(N)nc32)ncc1C(=O)NC[C@@H](C)F,10,8
CHEMBL3943097,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(NCCN)nc12,10,8
CHEMBL4112745,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2cnc3cc(Cl)cnc32)cc1NC1COC1,10,8
CHEMBL4114127,CC(C)NC(=O)[C@H](F)CNc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,9.9,8
CHEMBL4111047,NC(=O)c1ccc2sc(-c3c(N[C@@H]4CCCNC4)nc(N4CCOCC4)[nH]c3=O)nc2c1,10,8
CHEMBL404473,Cc1ccc2ncn(-c3cccc(NC4CCNCC4)n3)c2c1,10,8
CHEMBL3590487,Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC4)nc23)c(C(F)(F)F)n1,10,8
CHEMBL5085979,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cccc(C(=O)N4CCCC4)c3)ncc2-c2ccccc2)[C@H]2C=C[C@@H]1C2,10,8
CHEMBL4109605,O=c1[nH]c(N2CCN(c3ncccn3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,10,8
CHEMBL4647567,CC(C)(O)CCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CC1,10,8
CHEMBL3958341,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC1CCN(C(=O)C2CN(S(C)(=O)=O)C2)CC1,10,8
CHEMBL4107885,CC(C)Nc1cc(N2CCc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,9.9,8
CHEMBL4068127,CNC(=O)c1cnc(Nc2ccc(OC)cc2)cc1N[C@@H](c1ccccc1)[C@H](O)CO,10,8
CHEMBL4109064,COc1ccc(N2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)cc1,10,8
CHEMBL3913330,COC1CCN(c2ccc(NC(=O)c3cnc(-n4ncc5cc(C#N)cnc54)cc3NC(C)C)nc2)CC1,10,8
CHEMBL3946848,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1cnn(CC(F)F)c1,10,8
CHEMBL3964745,CC(C)Nc1cc(-n2ccc3cc(C#N)ccc32)ncc1C(=O)N[C@H]1CC[C@H](C(C)(C)O)CC1,10,8
CHEMBL4087806,CNC(=O)c1cnc(Nc2ccc(F)cc2)cc1N[C@@H](c1ccccc1)[C@H](O)CO,10,8
CHEMBL5094876,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cccc(C(=O)N4CCCC4)c3)ncc2-c2cccnc2)[C@H]2C=C[C@@H]1C2,10,8
CHEMBL5071152,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cccc(C(=O)N4CCCC4)c3)ncc2-c2ccncc2)[C@H]2C=C[C@@H]1C2,10,8
CHEMBL5170107,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3ccc(C(=O)N4CCCC4)cc3)nc3ccsc23)[C@H]2C=C[C@@H]1C2,10,8
CHEMBL5170085,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3ccnc(N4CCOCC4)c3)nc3ccsc23)[C@H]2C=C[C@@H]1C2,10,8
CHEMBL4112120,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NCCNS(C)(=O)=O,9.7,8.01
CHEMBL4110155,CNC(=O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC(C)C,9.6,8.02
CHEMBL4110461,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1ccc2ccccc2n1,9.5,8.02
CHEMBL4113637,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(F)cnc32)cc1NC1CC1,9.5,8.02
CHEMBL4106997,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1N[C@@H]1CCN(C(=O)c2ccc(F)cc2F)C1,9.6,8.02
CHEMBL4112464,CC[C@@H](F)CNc1cc(-n2ncc3cc(Cl)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,9.3,8.03
CHEMBL4645368,CC(C)(O)[C@@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CC1,9.3,8.03
CHEMBL4115569,CCC(O)(CC)[C@H](F)CNC(=O)c1cnc(-n2ncc3cncnc32)cc1NC(C)C,9.3,8.03
CHEMBL3958009,CC(=O)N[C@H]1CC[C@H](NC(=O)c2cnc(-n3ccc4cncnc43)cc2NC(C)C)CC1,9.3,8.03
CHEMBL4107049,CC(O)CCNc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,9.1,8.04
CHEMBL3901331,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1ccc(OCCN(C)C)cn1,9.2,8.04
CHEMBL3894101,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC1CCc2nc(N)sc2C1,9.1,8.04
CHEMBL4111593,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)C,9.2,8.04
CHEMBL3961524,CNC(=O)c1cnc(-n2ncc3cc(C#N)c(N)nc32)cc1NC(C)C,9.2,8.04
CHEMBL4109995,CCNc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,8.9,8.05
CHEMBL3948919,CC(C)Nc1cc(-n2ncc3cc(Cl)cnc32)ncc1C(=O)N[C@H]1CC[C@H](C(C)(C)O)CC1,9,8.05
CHEMBL4091434,CC[C@@H]1CC(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,9,8.05
CHEMBL4109337,O=c1[nH]c(N2CC3(COC3)C2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,8.9,8.05
CHEMBL256961,Clc1ccc2ncc(-c3cccc(NC4CCCNC4)n3)n2c1,9,8.05
CHEMBL4112572,O=c1[nH]c(N2CCN(c3cc(Cl)ccn3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,9,8.05
CHEMBL4115604,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(=O)N1CCN(S(C)(=O)=O)CC1,8.9,8.05
CHEMBL3978719,COc1cc2ncccc2cc1NC(=O)c1cnn2cc(O)cnc12,9,8.05
CHEMBL3634616,Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C#N)n1,9,8.05
CHEMBL4112091,CS(=O)(=O)c1ccccc1N1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,9,8.05
CHEMBL3590478,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)(F)F)n1,9,8.05
CHEMBL4107471,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2c(C3CC3)nccc2s1,9,8.05
CHEMBL4113269,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(F)cnc32)cc1NC1CCC(O)C1,8.9,8.05
CHEMBL4521212,COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(C)nc34)CC2)CC1,9,8.05
CHEMBL5077968,N#Cc1ccc(-c2cnc(Nc3cccc(C(=O)N4CCCC4)c3)nc2N[C@H]2[C@@H](C(N)=O)[C@@H]3C=C[C@H]2C3)cc1,9,8.05
CHEMBL5173098,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cc(F)cc(N4CCOCC4)c3)nc3ccn(C(F)F)c23)[C@H]2C=C[C@@H]1C2,9,8.05
CHEMBL3897707,CO[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)ccc32)cc1NC(C)C,8.9,8.05
CHEMBL3634511,Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCCNC4)nn23)c(C(F)F)n1,9,8.05
CHEMBL4110192,CN1CCC2(CCN(c3nc(N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)C1=O,8.8,8.06
CHEMBL4113524,CC(C)Nc1cc(-n2cnc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)F,8.7,8.06
CHEMBL4649636,CC(C)Nc1cc(Nc2ccc3nonc3c2)ncc1C(=O)NC[C@@H](F)C(C)(C)O,8.7,8.06
CHEMBL3965205,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1N[C@H]1CCOC1,8.7,8.06
CHEMBL4107049,CC(O)CCNc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,8.8,8.06
CHEMBL4108188,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1COCC1(F)F,8.7,8.06
CHEMBL4109707,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1CCC(N)C1,8.5,8.07
CHEMBL3918080,CC(C)(O)[C@H]1CC[C@H](NC(=O)c2cnc(-n3ncc4cc(C#N)cnc43)cc2Nc2cnn(CC(F)F)c2)CC1,8.6,8.07
CHEMBL4112662,CC(C)(CN)CNc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,8.5,8.07
CHEMBL4110413,O=c1[nH]c(N2CCCCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2c(C3CC3)nccc2s1,8.6,8.07
CHEMBL4108657,CCCCNC(=O)NCc1cnc2c(ccn2-c2cc(NC(C)C)c(C(=O)NC[C@@H](F)C(C)(C)O)cn2)c1,8.6,8.07
CHEMBL3983180,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1(O)CCN(C2COC2)CC1,8.5,8.07
CHEMBL4782801,CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,8.6,8.07
CHEMBL3917746,CNC(=O)[C@H]1CC[C@H](NC(=O)c2cnc(-n3ccc4cc(C#N)cnc43)cc2CCC(C)(C)O)CC1,8.4,8.08
CHEMBL3932579,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1(O)CCN(C)CC1,8.3,8.08
CHEMBL4111712,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2cc(F)ccc2s1,8.4,8.08
CHEMBL4112827,Cc1nccc2sc(-c3c(N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O)nc(N4CCOCC4)[nH]c3=O)nc12,8.4,8.08
CHEMBL4115287,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NCC1(F)CCC1,8.4,8.08
CHEMBL3973052,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1ccc(N2CCOCC2)cn1,8.4,8.08
CHEMBL3894635,CNC(=O)[C@H]1CC[C@H](NC(=O)c2cnc(-n3ncc4cc(C#N)cnc43)cc2NC2CC2)CC1,8.3,8.08
CHEMBL4797475,COc1cc(NC(=O)c2cccc(C(F)(F)F)n2)cc2cn(CCC(C)(C)O)nc12,8.3,8.08
CHEMBL3947585,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCN1CCS(=O)(=O)CC1,8.1,8.09
CHEMBL4115327,COc1cnc(N2CC[C@@H](Nc3cc(-n4ncc5cc(C#N)cnc54)ncc3C(=O)NC[C@@H](F)C(C)(C)O)C2)nc1,8.1,8.09
CHEMBL4114411,CC(C)Nc1cc(-n2ccc3cc(CNC(=O)NCc4ccccc4)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,8.2,8.09
CHEMBL4108032,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@H](NC(=O)[C@@H](C)O)CC1,8.2,8.09
CHEMBL4111430,CC(C)NC(=O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC(C)C,8.1,8.09
CHEMBL3916413,CC(O)CCNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC(C)C,8.1,8.09
CHEMBL4643371,Cc1nc2ccc(Nc3cc(NC(C)C)c(C(=O)NC[C@@H](F)C(C)(C)O)cn3)cc2s1,8,8.1
CHEMBL3601189,COc1cc(Nc2ncc(-c3ccc4ccccc4n3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,8,8.1
CHEMBL4107168,COCCn1cc(Nc2cc(-n3cnc4cc(Cl)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)cn1,7.9,8.1
CHEMBL402361,COc1ccc(-c2ccc3ncc(-c4cccc(NC5CCNCC5)n4)n3c2)cn1,8,8.1
CHEMBL1650533,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO.Cl,8,8.1
CHEMBL3909749,C[C@@H](CO)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1CC1,7.9,8.1
CHEMBL4108791,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2cc(Cl)ccc2s1,8,8.1
CHEMBL3590473,Cn1cc(NC(=O)c2cnn3ccc(N[C@H]4CCCC[C@H]4N)nc23)c(C(N)=O)n1,8,8.1
CHEMBL1232515,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO,8,8.1
CHEMBL4112990,O=c1[nH]c(N2CCN(c3ccc(Cl)cn3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,8,8.1
CHEMBL3895793,O=C(Nc1cc2cccnc2cc1N1CCCCC1)c1cnn2ccccc12,8,8.1
CHEMBL4109650,Cc1cnccc1N1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,8,8.1
CHEMBL4110364,O=c1[nH]c(N2CCN(c3ccccn3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,8,8.1
CHEMBL4110266,O=c1[nH]c(N2CCN(c3cnccn3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,8,8.1
CHEMBL3921909,[C-]#[N+]CC(=O)N1CCC(CCNC(=O)c2cnc(-n3ncc4cc(C#N)cnc43)cc2NC(C)C)CC1,8,8.1
CHEMBL4111001,Cc1cc(N2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)sn1,8,8.1
CHEMBL4108168,CC(=O)N1CCC(Nc2cc(-n3ccc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)CC1,8,8.1
CHEMBL3353220,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(N(C)CCN)nc12,8,8.1
CHEMBL3353220,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(N(C)CCN)nc12,8,8.1
CHEMBL5183067,Cn1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(C)ccc3n2)cn1,8,8.1
CHEMBL5177543,Cc1c[nH]c2nc(Nc3cccc(C(=O)N4CCCC4)c3)nc(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)c12,8,8.1
CHEMBL5093825,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3ccnc(N4CCOCC4)c3)ncc2-c2cccc(F)c2)[C@H]2C=C[C@@H]1C2,8,8.1
CHEMBL4108659,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1CCC(F)(F)C1,7.7,8.11
CHEMBL3979646,CCCCNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1COC1,7.8,8.11
CHEMBL3932554,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1cnn(C2CN(S(C)(=O)=O)C2)c1,7.8,8.11
CHEMBL3948840,CS[C@H]1CC[C@H](NC(=O)c2cnc(-n3ccc4cc(C#N)cnc43)cc2NC(C)C)CC1,7.8,8.11
CHEMBL4113207,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2cnc3cc(Cl)cnc32)cc1Nc1cnn(C(F)F)c1,7.8,8.11
CHEMBL4745104,Cc1cc(-c2nc(C(=O)Nc3cc4cn(CCN(C)C)nc4cc3C(C)(C)O)co2)ccn1,7.7,8.11
CHEMBL4113245,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NCC1CC1,7.5,8.12
CHEMBL4109047,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,7.6,8.12
CHEMBL3940416,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1(O)CCNC1,7.5,8.12
CHEMBL3361254,NC(=O)C[C@H]1CCc2sc3ncnc(O[C@H]4CC[C@H](N5CCOCC5)CC4)c3c21,7.5,8.12
CHEMBL4100091,COc1cc2c(OC[C@@H]3CCC(=O)N3)nccc2cc1C(N)=O,7.6,8.12
CHEMBL3361254,NC(=O)C[C@H]1CCc2sc3ncnc(O[C@H]4CC[C@H](N5CCOCC5)CC4)c3c21,7.5,8.12
CHEMBL3922141,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NCCNC(=O)C(C)(C)O,7.5,8.12
CHEMBL4112539,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2cnc3cc(C#N)cnc32)cc1NC1CCOCC1,7.4,8.13
CHEMBL3970192,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1ccc(N2CCN(C)CC2)cn1,7.3,8.14
CHEMBL4109155,COC(=O)N1CC(Nc2cc(-n3ncc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)C1,7.3,8.14
CHEMBL3622516,O=c1[nH]c(N2CCc3ccccc3C2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,7.2,8.14
CHEMBL403433,COc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,7,8.15
CHEMBL3962798,CC(=O)N[C@H]1CC[C@H](NC(=O)c2cnc(-n3ccc4cc(C#N)cnc43)cc2NC2CCOCC2)CC1,7.1,8.15
CHEMBL4108191,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)N[C@@H]1CC[C@@H](C(C)(C)O)OC1,7.1,8.15
CHEMBL3634613,Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCC[C@@H]4N)nc23)c(Cl)n1,7,8.15
CHEMBL4107964,CCNc1cc(-n2ccc3cc(Cl)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,7.1,8.15
CHEMBL255446,Cn1cc(-c2ccc3ncc(-c4cccc(NC5CCNCC5)n4)n3c2)cn1,7,8.15
CHEMBL3910846,CCOCCNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1Nc1cnn(CC(F)F)c1,7.1,8.15
CHEMBL4109108,Cc1cc(Nc2cc(-n3ncc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)n(C)n1,7,8.15
CHEMBL4108981,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1csc(-c2ccccc2)n1,7,8.15
CHEMBL3601075,COc1cc(Nc2ncc(-c3nc4cnccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,7,8.15
CHEMBL4110735,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CCC(N)C1,7,8.15
CHEMBL4632511,CCCCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(C)C,7,8.15
CHEMBL3976033,CC(C)(O)[C@H]1CC[C@H](NC(=O)c2cnc(-n3ncc4cc(C#N)cnc43)cc2NC2COC2)CC1,7,8.15
CHEMBL4111866,CC(CCF)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,7,8.15
CHEMBL4108427,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1N[C@@H]1COC[C@H]1F,7.1,8.15
